rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
1,2017,Ford,F 150,Lariat,3,26888,No change noted,Unchanged for 4 weeks,4,26888,26888,0,0,180154,3.5L,Gasoline,Unknown,N/A,Advantage Ford,Dealer,"12800 Macleod Trail S.E., CALGARY, AB, T2J 7E5","CALGARY, AB",149,city_center,a7c72a7b-298c-4e3a-936a-d73830491819,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-red-cat_ma29gr16518tr11275-a7c72a7b-298c-4e3a-936a-d73830491819,0.38516781595246025,AutoTrader
2,2019,Ford,F 150,XLT 4x4 SuperCab Styleside 6 ft. box 163 in. WB Au,2,18990,"Reduced from $ 19,900,-",Down $910 over 6 weeks,6,19900,18990,0,-910,171172,2.7L,Gasoline,Unknown,N/A,CAMROSE CAR CORNER,Dealer,"5609 48 Avenue, Camrose, AB, T4V 0J9","Camrose, AB",141,address,179caf2f-ed56-4e10-bbcc-3585b9ab3da6,https://www.autotrader.ca/offers/ford-f-150-xlt-4x4-supercab-styleside-6-ft-box-163-in-wb-au-gasoline-bronze-cat_ma29gr16518tr11290-179caf2f-ed56-4e10-bbcc-3585b9ab3da6,0.38621091855305295,AutoTrader
3,2018,Ford,F 150,Lariat,3,21500,No change noted,Unchanged for 3 weeks,3,21500,21500,0,0,218000,3.5L,Gasoline,No accidents reported,N/A,Unknown,Dealer,,"Taber, AB",292,city_center,b079cd1d-66da-4d02-806b-597130701599,https://www.autotrader.ca/offers/ford-f-150-lariat-gasoline-white-cat_ma29gr16518-b079cd1d-66da-4d02-806b-597130701599,0.3950794585784584,AutoTrader
4,2018,Ford,F 150,"LARIAT 5.0 V8, PANO ROOF, TOWING PACKAGE",3,29990,No change noted,"Down $1,008 over 1 weeks",1,30998,30998,-1008,-1008,167949,5.0L,Gasoline,Unknown,N/A,GO AUTO OUTLET SOUTH,Dealer,"2262 Sparrow Dr, Nisku, AB, T9E 8A2","Nisku, AB",129,address,67874cdb-f7c3-49a7-b33d-afaf8b84c93b,https://www.autotrader.ca/offers/ford-f-150-lariat-5-0-v8-pano-roof-towing-package-gasoline-white-cat_ma29gr16518-67874cdb-f7c3-49a7-b33d-afaf8b84c93b,0.39824465845334844,AutoTrader
5,2019,Ford,F 150,LARIAT 4WD SUPERCREW BACKUP CAMERA NAVIGATION PUSH,3,32988,No change noted,"Up $1,000 over 8 weeks",8,31988,32988,0,1000,133990,3.5L,Gasoline,Unknown,N/A,Auto House,Dealer,"2404 23rd Ave NE, CALGARY, AB, T2E8J4","CALGARY, AB",149,city_center,3f068692-f456-4dfb-8b26-82619990cc68,https://www.autotrader.ca/offers/ford-f-150-lariat-4wd-supercrew-backup-camera-navigation-push-gasoline-white-cat_ma29gr16518tr11275-3f068692-f456-4dfb-8b26-82619990cc68,0.4018890700551343,AutoTrader
6,2023,Ford,F 150,XLT SuperCab 145 | FX4 Pkg | Tow Pkg | SYNC 4,3,36000,No change noted,"Down $2,000 over 6 weeks",6,38000,36000,0,-2000,103086,3.5L,Gasoline,Unknown,N/A,Waterloo Ford,Dealer,"11420 - 107 Ave, Edmonton, AB, T5H 0Y5","Edmonton, AB",156,address,af7bb4c0-537d-43f5-8904-a066edd5cb83,https://www.autotrader.ca/offers/ford-f-150-xlt-supercab-145-fx4-pkg-tow-pkg-sync-4-gasoline-grey-cat_ma29gr16518tr11290-af7bb4c0-537d-43f5-8904-a066edd5cb83,0.4054670943885736,AutoTrader
7,2024,Ford,F 150,4x4 Super Cab XLT FX4 Nav BCam PSeat,3,36881,No change noted,Unchanged for 3 weeks,3,36881,36881,0,0,145014,3.5L,Gasoline,Unknown,N/A,Red Deer Motors,Dealer,"6720 Johnstone Dr., RED DEER, AB, T4P 3Y2","RED DEER, AB",5,address,62dcde83-acd9-40a6-9a0e-bc16aa95d7d8,https://www.autotrader.ca/offers/ford-f-150-4x4-super-cab-xlt-fx4-nav-bcam-pseat-gasoline-grey-cat_ma29gr16518tr11290-62dcde83-acd9-40a6-9a0e-bc16aa95d7d8,0.41544367921866765,AutoTrader
8,2019,Ford,F 150,XLT,2,28989,No change noted,Up $1 over 1 weeks,1,28988,28988,1,1,106070,Unknown,Gasoline,Unknown,N/A,Capital Chrysler Jeep Dodge,Dealer,"1311 101 St. SW, EDMONTON, AB, T6X 1A1","EDMONTON, AB",140,address,4a802bab-091f-4f15-bac5-d27f1266420d,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-black-cat_ma29gr16518-4a802bab-091f-4f15-bac5-d27f1266420d,0.42124239522837814,AutoTrader
9,2019,Ford,F 150,XLT 301A PKG| 5.0L| TOW PKG| XLT SPORT PKG,2,30999,No change noted,Unchanged for 2 weeks,2,30999,30999,0,0,111325,Unknown,Gasoline,Unknown,N/A,Innisfail Chrysler Dodge Jeep Ram,Dealer,"5110 40 Ave, Innisfail, AB, T4G 1Z1","Innisfail, AB",33,address,96022247-c5d9-4bdb-be17-c5fa1a44aa23,https://www.autotrader.ca/offers/ford-f-150-xlt-301a-pkg-5-0l-tow-pkg-xlt-sport-pkg-gasoline-black-cat_ma29gr16518-96022247-c5d9-4bdb-be17-c5fa1a44aa23,0.42178825153939986,AutoTrader
10,2021,Ford,F 150,XLT,2,31888,No change noted,"Down $2,000 over 7 weeks",7,33888,31888,0,-2000,118680,3.5L,Gasoline,No accidents reported,N/A,Adrenalin Motors,Dealer,"342 Laura Avenue, Red Deer, AB, T4E 0A5","Red Deer, AB",8,address,1e4c08ea-b17f-4d7b-96af-4be06876897f,https://www.autotrader.ca/offers/ford-f-150-xlt-gasoline-white-cat_ma29gr16518-1e4c08ea-b17f-4d7b-96af-4be06876897f,0.42993832504918156,AutoTrader
